Metagenome	Bin Name	Marker Lineage	# Genomes	# Markers	# Marker Sets	0	1	2	3	4	5+	Completeness	Contamination	Domain	Phylum	Class	Order	Family	Genus	Species	FastANI Reference	FastANI Reference Radius	FastANI Taxonomy	FastANI ANI	FastANI Alignment Fraction	Closest Placement Reference	Closest Placement Taxonomy	Closest Placement ANI	Closest Placement Alignment Fraction	Classification Method	Note	Other Related References	MSA AA Percent	RED Value	Warnings	...2	BinContigLenSum	hallmarkSum	gcMean	seqname	max_contigLen	max_score	max_contigLenGroup	full-partial	bin_high_group	bin_high_ContigLenSum	GroupPercent
A3	bin.022	k__Bacteria	88	230	148	138	90	2	0	0	0	44.23	1.35	Bacteria	Verrucomicrobiota	Verrucomicrobiae	JABWAM01				-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	38.97	0.6457634667	-	21	389844	0	55	NODE_3840_length_14413_cov_2.831801	14413	NA	Bacteria?	NA	Bacteria?	368101	94
A3	bin.023	k__Bacteria	2258	188	117	87	98	3	0	0	0	43.95	1.08	Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	44.59	0.8640580663	-	22	162855	0	66	NODE_5684_length_11628_cov_4.790720	11628	NA	Bacteria?	NA	Bacteria?	162855	100
A3	bin.024	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	96774	4	38	NODE_4684_length_12885_cov_3.668589	12885	NA	Bacteria?	NA	NCLDV	33657	34
A3	bin.025	k__Bacteria	433	273	183	119	103	49	2	0	0	64.61	24.56	Bacteria	Bacteroidota	Kapabacteria	Palsa-1295	Palsa-1295	PALSA-1296		-	-	-	-	-	GCA_003151215.1	d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Palsa-1295;f__Palsa-1295;g__PALSA-1296;s__PALSA-1296 sp003151215	78.29	0.32	taxonomic classification defined by topology and ANI	-	-	28.21	0.9254240012	Genome has more than 21.7% of markers with multiple hits	24	1014350	1	44	NODE_4537_length_13128_cov_3.828731	13128	NA	Bacteria?	NA	Bacteria?	929266	91
A3	bin.026	k__Bacteria	5449	104	58	23	27	17	11	12	14	85.34	151.9	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	AG2		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	19.44	0.8536523221	Genome has more than 60.8% of markers with multiple hits	25	5232827	17	65	NODE_27_length_109374_cov_5.962733	109374	0.967	dsDNAphage	|full	Bacteria?	4777618	91
A3	bin.027	k__Bacteria	901	171	117	95	74	2	0	0	0	40.16	1.28	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA11359_C			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	40.28	0.8039363648	-	26	289233	1	38	NODE_3404_length_15435_cov_3.532185	15435	NA	Bacteria?	NA	Bacteria?	230265	79
A3	bin.028	c__Gammaproteobacteria	1164	275	174	53	220	2	0	0	0	78.29	0.61	Bacteria	Proteobacteria	Gammaproteobacteria	UBA6186	UBA6186			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	79.59	0.8407739175	-	27	1327172	0	43	NODE_634_length_37895_cov_4.300581	37895	NA	Bacteria?	NA	Bacteria?	1319383	99
A3	bin.029	o__Rhizobiales	107	485	316	185	290	10	0	0	0	61.52	1.41	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	AP-16		-	-	-	-	-	GCA_005884745.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__AP-16;s__AP-16 sp005884745	78.46	0.28	taxonomic classification defined by topology and ANI	-	-	52.49	0.9431688947	-	28	2252110	1	67	NODE_942_length_30637_cov_9.017069	30637	NA	Bacteria?	NA	Bacteria?	2219068	98
A3	bin.030	k__Bacteria	5449	104	58	76	27	1	0	0	0	37.93	1.72	Bacteria	Patescibacteria	Saccharimonadia	UBA4664	UBA4664			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	23.55	0.8505132843	-	29	155628	0	54	NODE_6933_length_10419_cov_3.294384	10419	NA	Bacteria?	NA	Bacteria?	149838	96
A3	bin.031	k__Bacteria	5449	104	58	89	15	0	0	0	0	24.14	0	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Nevskiaceae			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	23.21	0.8970866362	-	30	571644	0	65	NODE_2808_length_17219_cov_3.102482	17219	NA	Bacteria?	NA	Bacteria?	571644	100
A3	bin.032	k__Bacteria	2993	143	89	95	48	0	0	0	0	26.73	0	Bacteria	Elusimicrobiota	Elusimicrobia	UBA1565				-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	25.53	0.6473501874	-	31	110183	0	64	NODE_12277_length_7545_cov_2.599199	7545	NA	Bacteria?	NA	Bacteria?	99438	90
A3	bin.033	k__Bacteria	138	338	246	203	126	9	0	0	0	39.72	3.25	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	42.9	0.7674915224	-	32	500730	0	42	NODE_2376_length_18713_cov_3.398757	18713	NA	Bacteria?	NA	Bacteria?	455936	91
A3	bin.034	k__Bacteria	5449	104	58	57	45	2	0	0	0	63.06	3.45	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Nevskiaceae	Nevskia		-	-	-	-	-	-	-	-	-	ANI	-	GCF_000711955.1, s__Nevskia soli, 95.0...	54.77	0.9277485295	-	33	1768305	6	67	NODE_1032_length_29175_cov_6.019402	29175	NA	Bacteria?	NA	Bacteria?	1707344	96
A3	bin.035	k__Bacteria	5449	104	58	73	26	5	0	0	0	43.97	8.62	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Rhabdochlamydiaceae	PALSA-1444		-	-	-	-	-	GCA_013286675.1	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Rhabdochlamydiaceae;g__PALSA-1444;s__PALSA-1444 sp013286675	83.87	0.41	taxonomic classification defined by topology and ANI	-	GCA_003153295.1, s__PALSA-1444 sp00315...	29.82	0.9838977911	-	34	863012	9	44	NODE_480_length_42218_cov_5.983184	42218	0.993	dsDNAphage	|full	Bacteria?	733668	85
A3	bin.036	k__Bacteria	5449	104	58	0	2	15	22	25	40	100	339.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35	7798578	27	38	NODE_7_length_190147_cov_5.800007	190147	1	dsDNAphage	|full	Bacteria?	6960655	89
A3	bin.037	k__Bacteria	2921	143	88	35	99	7	2	0	0	74.83	7.52	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	59.16	0.7559518936	Genome has more than 11.7% of markers with multiple hits	36	5452392	21	66	NODE_455_length_42967_cov_4.504311	42967	NA	Bacteria?	NA	Bacteria?	5124138	93
A3	bin.038	k__Bacteria	88	230	148	61	158	11	0	0	0	66.81	3.91	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales				-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	53.64	0.6927347562	-	37	2000764	4	53	NODE_1819_length_21489_cov_4.483438	21489	NA	Bacteria?	NA	Bacteria?	1913786	95
A3	bin.039	k__Bacteria	5449	103	57	98	5	0	0	0	0	7.89	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38	218383	2	36	NODE_2272_length_19176_cov_3.346844	19176	NA	Bacteria?	NA	Bacteria?	199252	91
A3	bin.040	k__Bacteria	5449	104	58	2	32	51	18	1	0	97.41	82.73	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	UBA10450	Palsa-1382		-	-	-	-	-	GCA_003167365.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__UBA10450;g__Palsa-1382;s__Palsa-1382 sp003167365	78.55	0.4	taxonomic classification defined by topology and ANI	-	-	25.89	0.9138886468	Genome has more than 62.5% of markers with multiple hits	39	2790620	1	56	NODE_673_length_36720_cov_5.176163	36720	NA	Bacteria?	NA	Bacteria?	2744178	98
A3	bin.041	k__Bacteria	138	338	246	245	93	0	0	0	0	25.53	0	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	31.78	0.8029795923	-	40	287038	0	39	NODE_4667_length_12922_cov_3.640709	12922	NA	Bacteria?	NA	Bacteria?	214755	74
A3	bin.042	k__Bacteria	5449	104	58	98	6	0	0	0	0	10.34	0	Bacteria	Desulfobacterota_B	Binatia	Binatales	Binataceae	Binatus		-	-	-	-	-	-	-	-	-	ANI	-	GCA_002479255.1, s__Binatus soli, 95.0...	13.36	0.939364775	-	41	166683	0	60	NODE_8841_length_9082_cov_4.110779	9082	NA	Bacteria?	NA	Bacteria?	161159	96
A3	bin.043	k__Bacteria	5449	104	58	81	21	2	0	0	0	25.39	3.45	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Rhizomicrobium		-	-	-	-	-	GCA_902825865.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp902825865	80.84	0.63	taxonomic classification defined by topology and ANI	-	GCA_013697055.1, s__Rhizomicrobium sp0...	20.03	0.9755865448	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	42	211845	0	62	NODE_6570_length_10740_cov_2.996350	10740	NA	Bacteria?	NA	Bacteria?	199916	94
A3	bin.044	k__Bacteria	5449	104	58	14	45	44	1	0	0	88.56	40.32	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Gp1-AA112			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	46.87	0.8981636735	Genome has more than 38.3% of markers with multiple hits	43	3958164	0	57	NODE_71_length_80456_cov_12.283715	80456	NA	Bacteria?	NA	Bacteria?	3880203	98
A3	bin.045	c__Alphaproteobacteria	564	348	229	114	177	53	3	1	0	74.98	19.07	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	48.78	0.8808864373	Genome has more than 10.8% of markers with multiple hits	44	3344095	7	66	NODE_309_length_49808_cov_5.671336	49808	NA	Bacteria?	NA	Bacteria?	3313848	99
A3	bin.046	c__Gammaproteobacteria	67	481	276	42	396	42	1	0	0	93.61	9.84	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	13-2-20CM-66-19		-	-	-	-	-	-	-	-	-	taxonomic classification defined by topology and ANI	-	GCA_003136935.1, s__13-2-20CM-66-19 sp...	79.55	0.9727107885	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	45	2934044	3	67	NODE_60_length_85961_cov_10.828289	85961	NA	Bacteria?	NA	Bacteria?	2874537	97
A3	bin.047	k__Archaea	207	145	103	35	109	1	0	0	0	76.38	0.97	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	TA-20	TA-20 sp013287585	GCA_013287585.1	95	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__TA-20;s__TA-20 sp013287585	97.6	0.76	GCA_013287585.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__TA-20;s__TA-20 sp013287585	97.6	0.76	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_007280335.1, s__TA-20 sp007280335,...	62.9	-	-	46	481991	0	35	NODE_3070_length_16373_cov_4.669077	16373	NA	Bacteria?	NA	Bacteria?	459599	95
A3	bin.048	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47	199134	1	57	NODE_2018_length_20347_cov_5.563917	20347	0.98	dsDNAphage	|full	Bacteria?	153345	77
A3	bin.049	k__Bacteria	924	161	108	11	150	0	0	0	0	95.12	0	Bacteria	Eremiobacterota	Eremiobacteria	Baltobacterales	Baltobacteraceae			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	85.92	0.821097758	-	48	2698392	4	60	NODE_285_length_50985_cov_4.746240	50985	NA	Bacteria?	NA	Bacteria?	2665065	98
A3	bin.050	k__Bacteria	2258	188	117	56	131	1	0	0	0	81.06	0.43	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Gp1-AA112	DSPA01		-	-	-	-	-	GCA_011046795.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Gp1-AA112;g__DSPA01;s__DSPA01 sp011046795	77.52	0.22	taxonomic classification defined by topology and ANI	-	-	63.53	0.8718381989	-	49	2465543	3	57	NODE_202_length_57962_cov_6.987791	57962	NA	Bacteria?	NA	Bacteria?	2400227	97
A3	bin.051	k__Bacteria	5449	104	58	82	19	3	0	0	0	28.28	3.45	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales				-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	16.26	0.6970320032	-	50	1888316	0	69	NODE_198_length_58402_cov_5.058049	58402	NA	Bacteria?	NA	Bacteria?	1888316	100
A3	bin.052	k__Bacteria	88	230	148	8	221	1	0	0	0	94.93	0.68	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	UBA10450	Udaeobacter		-	-	-	-	-	-	-	-	-	taxonomic classification defined by topology and ANI	-	GCA_003219415.1, s__Udaeobacter sp0032...	83.18	0.9803665889	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	51	2839210	4	54	NODE_43_length_96654_cov_12.599892	96654	NA	Bacteria?	NA	Bacteria?	2791298	98
A3	bin.053	k__Bacteria	5449	104	58	31	16	44	10	3	0	82.15	91.03	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Bog-1198		-	-	-	-	-	-	-	-	-	ANI	-	GCA_003165495.1, s__Bog-1198 sp0031654...	18.09	0.9498813058	Genome has more than 64.2% of markers with multiple hits	52	9683430	63	61	NODE_62_length_84817_cov_6.141042	84817	NA	Bacteria?	NA	Bacteria?	8986202	92
A3	bin.054	o__Burkholderiales	108	570	250	138	425	7	0	0	0	83.37	1.36	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea		-	-	-	-	-	-	-	-	-	taxonomic classification defined by topology and ANI	-	GCF_902459565.1, s__Pandoraea aquatica...	63.15	0.9881532203	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	53	4375429	6	63	NODE_25_length_115422_cov_4.827360	115422	NA	Bacteria?	NA	Bacteria?	4342065	99
A3	bin.055	k__Bacteria	5449	104	58	76	28	0	0	0	0	39.81	0	Bacteria	Acidobacteriota	Vicinamibacteria	Fen-336	Fen-336			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	28.69	0.8278985925	-	54	599499	0	68	NODE_3599_length_14963_cov_3.362020	14963	NA	Bacteria?	NA	Bacteria?	593778	99
A3	bin.056	k__Bacteria	5449	104	58	84	15	5	0	0	0	32.76	7.76	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Trinickia		-	-	-	-	-	GCF_002934455.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Trinickia;s__Trinickia symbiotica	81.33	0.55	taxonomic classification defined by topology and ANI	-	GCF_003628145.1, s__Trinickia sp003628...	15.51	0.9816251853	-	55	1022211	4	64	NODE_304_length_49849_cov_4.589428	49849	NA	Bacteria?	NA	Bacteria?	994482	97
A3	bin.057	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56	260976	5	39	NODE_878_length_31808_cov_4.136113	31808	0.76	dsDNAphage	|full	dsDNAphage	230071	88
A3	bin.058	k__Bacteria	924	161	108	12	145	4	0	0	0	95.5	3.24	Bacteria	Dormibacterota	Dormibacteria	CF-121				-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	87.85	0.5765577338	-	57	2541072	0	72	NODE_37_length_98807_cov_10.156159	98807	NA	Bacteria?	NA	Bacteria?	2541072	100
A3	bin.059	p__Euryarchaeota	148	188	125	50	134	4	0	0	0	78.81	2.4	Archaea	Thermoplasmatota	SW-10-69-26					-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	66.71	0.3743157143	-	58	1688881	0	71	NODE_183_length_59859_cov_7.931744	59859	NA	Bacteria?	NA	Bacteria?	1676676	99
A3	bin.060	k__Bacteria	5449	104	58	6	41	32	19	5	1	91.38	90.39	Bacteria	Acidobacteriota	Acidobacteriae	UBA7541	UBA7541			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	24.88	0.8705768203	Genome has more than 66.7% of markers with multiple hits	59	5669863	0	58	NODE_45_length_96523_cov_8.432745	96523	NA	Bacteria?	NA	Bacteria?	5649488	99
A3	bin.061	k__Bacteria	5449	104	58	18	86	0	0	0	0	71.84	0	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA2163	C7867-001		-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	58.19	0.9009070132	-	60	617353	1	50	NODE_316_length_49469_cov_5.799814	49469	0.907	dsDNAphage	|0_partial	Bacteria?	539582	87
A3	bin.062	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	61	284914	0	62	NODE_6_length_236925_cov_11.273606	236925	NA	Bacteria?	NA	Bacteria?	284914	100
A3	bin.063	k__Bacteria	2258	188	117	63	115	10	0	0	0	69.59	5.11	Bacteria	Acidobacteriota	Thermoanaerobaculia	UBA5704	UBA5704			-	-	-	-	-	GCA_002420005.1	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__UBA5704 sp002420005	77.1	0.32	taxonomic classification defined by topology and ANI	-	-	62.62	0.8365818778	-	62	5950640	5	71	NODE_317_length_49411_cov_6.209194	49411	0.8	dsDNAphage	|full	Bacteria?	5825319	97
A3	bin.064	k__Bacteria	5449	103	57	19	48	34	2	0	0	70.89	38.04	Bacteria	Patescibacteria	Microgenomatia	Levybacterales	UBA12049			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	36.09	0.8415370803	Genome has more than 30.0% of markers with multiple hits	63	1703232	1	36	NODE_1066_length_28840_cov_4.273267	28840	NA	Bacteria?	NA	Bacteria?	1616382	94
A3	bin.065	k__Bacteria	5449	104	58	102	2	0	0	0	0	3.45	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64	57939	0	43	NODE_6907_length_10441_cov_3.229251	10441	NA	Bacteria?	NA	Bacteria?	52197	90
A3	bin.066	k__Bacteria	924	161	108	54	100	7	0	0	0	66.33	4.63	Bacteria	Patescibacteria	Saccharimonadia	UBA4664	UBA4664			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	59.78	0.7247501666	-	65	759044	1	51	NODE_1267_length_26067_cov_4.114563	26067	NA	Bacteria?	NA	Bacteria?	717095	94
A3	bin.067	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66	27073	0	70	NODE_20201_length_5787_cov_2.997209	5787	NA	Bacteria?	NA	Bacteria?	27073	100
A3	bin.068	k__Bacteria	5449	102	57	50	31	19	2	0	0	66.6	34.21	Bacteria	Myxococcota	Myxococcia	Myxococcales	40CM-4-68-19	40CM-4-68-19		-	-	-	-	-	-	-	-	-	ANI	-	GCA_005879315.1, s__40CM-4-68-19 sp005...	38.08	0.9085978442	Genome has more than 25.8% of markers with multiple hits	67	2484169	2	69	NODE_2084_length_19998_cov_3.522038	19998	NA	Bacteria?	NA	Bacteria?	2427129	97
A3	bin.069	k__Bacteria	2993	143	89	52	90	1	0	0	0	61.53	1.12	Bacteria	Elusimicrobiota	Elusimicrobia	2-01-FULL-59-12	2-01-FULL-59-12			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	55.73	0.8102690349	-	68	901770	3	55	NODE_2067_length_20087_cov_5.497204	20087	1	dsDNAphage	|full	Bacteria?	839188	93
A3	bin.070	k__Bacteria	5449	104	58	6	8	11	10	8	61	99.06	1000.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69	45416467	170	57	NODE_80_length_77950_cov_6.878670	77950	0.987	dsDNAphage	|full	Bacteria?	42421027	93
A3	bin.071	k__Bacteria	5449	101	57	99	2	0	0	0	0	3.51	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70	204580	0	59	NODE_2259_length_19226_cov_14.916645	19226	NA	Bacteria?	NA	Bacteria?	190532	93
A3	bin.072	k__Bacteria	2258	188	117	14	169	4	1	0	0	89.74	5.13	Bacteria	Acidobacteriota	Blastocatellia	UBA7656	UBA7656			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	85.47	0.845022335	-	71	8028245	11	57	NODE_50_length_92344_cov_8.555332	92344	NA	Bacteria?	NA	Bacteria?	7786070	96
A3	bin.073	k__Bacteria	5449	104	58	95	9	0	0	0	0	10.34	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	72	21121	0	64	NODE_21198_length_5638_cov_2.465699	5638	NA	Bacteria?	NA	Bacteria?	21121	100
A3	bin.074	k__Bacteria	924	151	101	51	100	0	0	0	0	59.57	0	Bacteria	Patescibacteria	Doudnabacteria	UBA920	UBA920			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	57.81	0.8142142667	-	73	767423	2	50	NODE_478_length_42258_cov_3.975523	42258	NA	Bacteria?	NA	Bacteria?	676225	88
A3	bin.075	k__Bacteria	5449	104	58	86	18	0	0	0	0	20.86	0	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	RAAP-2	Bog-473		-	-	-	-	-	-	-	-	-	ANI	-	GCA_003169675.1, s__Bog-473 sp00316967...	17.95	0.9044876386	-	74	122815	1	65	NODE_3305_length_15690_cov_3.451999	15690	0.573	dsDNAphage	|full	Bacteria?	101858	82
A3	bin.076	k__Bacteria	924	151	101	100	51	0	0	0	0	32.16	0	Bacteria	Patescibacteria	Paceibacteria	UBA6257	2-01-FULL-56-20			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	28.23	0.842893202	-	75	162524	0	52	NODE_7527_length_9936_cov_3.655500	9936	NA	Bacteria?	NA	Bacteria?	149787	92
A3	bin.077	k__Bacteria	5449	104	58	88	16	0	0	0	0	25.86	0	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	21.2	0.9073882593	-	76	374610	10	62	NODE_4822_length_12696_cov_5.904042	12696	NA	Bacteria?	NA	Bacteria?	348199	92
A3	bin.078	k__Bacteria	924	161	108	68	93	0	0	0	0	59.71	0	Bacteria	Eremiobacterota	Eremiobacteria	Baltobacterales	Baltobacteraceae			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	48.54	0.8301026373	-	77	856275	1	58	NODE_4146_length_13858_cov_2.827284	13858	NA	Bacteria?	NA	Bacteria?	832877	97
A3	bin.079	k__Bacteria	924	161	108	59	36	31	24	8	3	75.28	93.4	Bacteria	Dormibacterota	Dormibacteria	Dormibacterales	Dormibacteraceae			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	23.98	0.909369527	Genome has more than 37.5% of markers with multiple hits	78	8448343	96	65	NODE_24_length_115700_cov_9.875455	115700	1	dsDNAphage	|full	Bacteria?	7044573	83
A3	bin.080	k__Bacteria	88	230	148	202	28	0	0	0	0	8.19	0	Bacteria	Patescibacteria	Dojkabacteria	B142				-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	13.02	0.6134552754	Genome domain questionable ( 14.2% Bacterial, 4.9% Archaeal)	79	44876	8	33	NODE_8850_length_9076_cov_3.368474	9076	1	dsDNAphage	|full	Bacteria?	22446	50
A3	bin.081	k__Bacteria	924	151	101	42	109	0	0	0	0	63.53	0	Bacteria	Patescibacteria	Microgenomatia	GWA2-44-7	UBA8517			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	62.06	0.7752498028	-	80	857225	0	37	NODE_2_length_349231_cov_15.975603	349231	NA	Bacteria?	NA	Bacteria?	857225	100
A3	bin.082	k__Bacteria	2993	147	91	59	83	5	0	0	0	75.25	4.4	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Fen-1231		-	-	-	-	-	GCA_903910555.1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Fen-1231;s__Fen-1231 sp903910555	80.69	0.56	taxonomic classification defined by topology and ANI	-	GCA_003171215.1, s__Fen-1231 sp0031712...	57.34	0.975916501	-	81	3424673	2	63	NODE_14_length_133522_cov_7.514569	133522	0.987	dsDNAphage	|full	Bacteria?	3284789	95
A3	bin.083	o__Rickettsiales	83	324	211	114	202	8	0	0	0	58.45	2.76	Bacteria	Dependentiae	Babeliae	Babeliales	UBA12411			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	73.99	0.7694985387	-	82	845963	0	40	NODE_785_length_34213_cov_4.174805	34213	NA	Bacteria?	NA	Bacteria?	821645	97
A3	bin.084	k__Bacteria	5449	104	58	3	58	38	5	0	0	96.55	56.36	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales				-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	36.83	0.627495823	Genome has more than 50.0% of markers with multiple hits	83	4860287	21	68	NODE_122_length_69059_cov_4.921092	69059	NA	Bacteria?	NA	Bacteria?	4555582	93
A3	bin.085	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	84	182762	3	27	NODE_1402_length_24576_cov_6.869051	24576	0.887	dsDNAphage	|full	dsDNAphage	79698	43
